City of Manningham,20,Buy,2021-11-18,20211118_East_Manningham_Buy1.csv,East,CARWITHWALKING
City of Manningham,20,Rent,2021-11-20,20211120_East_Manningham_Rent1.csv,East,CARWITHWALKING
City of Manningham,20,Buy,2021-11-20,20211120_East_Manningham_Buy1.csv,East,CARWITHWALKING
