Coles Greenvale,FALSE
Woolworths Craigieburn,FALSE
Woolworths Hadfield,FALSE
Woolworths Broadmeadows,FALSE
ALDI Roxburgh Village,FALSE
Woolworths Gladstone Park,FALSE
Woolworths Roxburgh Park,FALSE
IGA No. 1 Food Store Meadow Heights,FALSE
Coles Airport West,FALSE
Coles Merrifield,FALSE
