City of Monash,20,Buy,2021-11-18,20211118_East_Monash_Buy1.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-18,20211118_East_Monash_Buy2.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-20,20211120_East_Monash_Buy1.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-20,20211120_East_Monash_Buy2.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-20,20211120_East_Monash_Buy3.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-20,20211120_East_Monash_Buy4.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-20,20211120_East_Monash_Rent1.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-20,20211120_East_Monash_Rent2.csv,East,CARWITHWALKING
City of Monash,20,Buy,2021-11-21,20211121_East_Monash_Buy1.csv,East,CARWITHWALKING
