City of Whitehorse,20,Buy,2021-11-18,20211118_East_Whitehorse_Buy1.csv,East,CARWITHWALKING
City of Whitehorse,20,Buy,2021-11-20,20211120_East_Whitehorse_Buy1.csv,East,CARWITHWALKING
City of Whitehorse,20,Buy,2021-11-20,20211120_East_Whitehorse_Buy2.csv,East,CARWITHWALKING
City of Whitehorse,20,Rent,2021-11-20,20211120_East_Whitehorse_Rent1.csv,East,CARWITHWALKING
