City of Maribyrnong,10,Buy,2021-11-20,20211120_Inner_Maribyrnong_Buy1.csv,Inn,PUBLICTRANSPORTWITHWALKING
City of Maribyrnong,10,Buy,2021-11-20,20211120_Inner_Maribyrnong_Buy2.csv,Inn,PUBLICTRANSPORTWITHWALKING
City of Maribyrnong,10,Buy,2021-11-20,20211120_Inner_Maribyrnong_Buy3.csv,Inn,PUBLICTRANSPORTWITHWALKING
City of Maribyrnong,10,Rent,2021-11-20,20211120_Inner_Maribyrnong_Rent1.csv,Inn,PUBLICTRANSPORTWITHWALKING
City of Maribyrnong,10,Rent,2021-11-20,20211120_Inner_Maribyrnong_Rent2.csv,Inn,PUBLICTRANSPORTWITHWALKING
City of Maribyrnong,10,Buy,2021-11-21,20211121_Inner_Maribyrnong_Buy1.csv,Inn,PUBLICTRANSPORTWITHWALKING
City of Maribyrnong,10,Rent,2021-11-21,20211121_Inner_Maribyrnong_Rent1.csv,Inn,PUBLICTRANSPORTWITHWALKING
